date,ASX Small Ords Accum (Ex 100),S&P/ASX 200  Energy   ( TR)m,S&P/ASX 200 - Materials   ( TR)m,S&P/ASX 200 - Telecommunication Services   ( TR)m,S&P/ASX 200(TR)m,S&P/ASX 200 - Property Trusts   ( TR)m,ASX Small Ords Accum (Ex 100),AU NAB Business Confidence,AU NAB Business Conditions,AU NAB Trading Conditions,AU NAB Profitability,Aus NAB Employment,AU NAB Forward Orders,AU NAB Stocks,AU NAB Labour Costs,AU NAB Price of Final Products,Aus Employed - Unemployment Rate,AU NAB Capacity Utilisation,Aus AW Hours,Aus Real GDP mom%,Aus Nominal GDP mom%,Aus Gross Operating Surplus-Private Non financial mom%,Aus Non farm unit labour costs,Aus Wages share % GDP,Aus Rates of Pay Private Sector mom%,Aus Westpac-MI Consumer Sentiment Index,Aus Change in inventories Private real % GDP, Aus non Farm GDP real mom% ,Aust Real Retail Turnover - Total mom%,Aus CPI All Groups,Aus CPI All Groups ex volatile items,Aus CPI Weighted Median,Aus CPI Trimmed Mean,Aus Private Dwelling Investment mom%,Aus Private Capex Equip Investment ex transfers mom%,Aus GDP - Household Consumption mom%,Aus GDP - Private Investment mom%,Aus Terms of Trade,Aus Net External Debt mom%,NAB Business Conditions Deviation from Avge,NAB- NAPMNO Deviation from Avge,Aus Non-Residential Construction Investment mom%,Aus Average Hours(Market sector),Aus GDP per Hour Worked,Aus GDP per Hour Worked(Mkt sector),Aus NAB Business Confidence (SA),Aus NAB Business Conditions(SA),AU NAB Trading Conditions(SA),AU NAB Profitability(SA),Aus NAB Employment(SA),Aus NAB Forward Orders(SA),AU NAB Stocks(SA),AU NAB Labour Costs(SA),AU NAB Purchase Costs(SA),AU NAB Prices(SA),AU NAB Capacity Utilisation(SA),Aus Interest on Dwellings mom%,Aus Consumer Debt Interest mom%,Aus Current Account Deficit % GDP,Aus Household Interest Payments to Disposabl Income,Aus Household Housing Interest Payments to Disp Inc,Aus Household Debt to Assets,Aus Housing Debt to Housing Assets,Aus Total Assets to Disposable Income,Aus Financial  Assets to Disposable Income,Aus Househld Assets- Dwellings,Aus Househld Assets- Consumer Durables,Aus Household Assets- Deposits,"Aus Household Assets- Reserves Life, Pension funds",Aus Household Assets- Equity,Aus Household Assets- other Financial,Aus Household Assets -Total Financial,Aus Household Debt to Disposable Income,Aus Housing Debt to Disposable Income,Aus Housing Debt(est) % of annual Aust GDP,NAB Business Conditions SD from MAV(12),AUS Current Account % of AUS GDP,Aus Aggregate Monthly Hours Worked mom%,Aus Employed - Labour Force mom%,"NAB fwd Orders detrended, normalised",NAB Retail - BusConditions v Total Business Con(2),NAB FBP - BusinessConditions rel overall Condit(2),Australia General government net debtPercent of GDP,AU Westpac-MI Consumer Sentiment Index - Buy major HH item,AU Westpac-MI Consumer Sentiment Index - Family Finances now,AU Westpac-MI Consumer Sentiment Index - Family Finances 1yr,AU Westpac-MI Consumer Sentiment Index - Economic Conditions 1yr,AU Westpac-MI Consumer Sentiment Index - Economic Conditions 5yr,Aus Employment to Population Ratio,Aus Employed  (Part time),WBC Consumer Economic Conditions 5yr - 1yr,WBC WBC Consumer Sentiment Time to buy a House,Aust Underemployment rate
31/01/2022,10014.61,77277.64,160880.39,25551.21,80647.8,63110.21,10014.61,7.2,-3.8,-0.2,-7.7,-3.5,2.2,-4.2,1.8,1.8,4.18,80.6,102.2,0.15,1.4,3.23,105.62,50.29,0.23,102.2,0.28,0.25, -   ,4.15,3.08,2.68,3.01,-0.16,1.11, -   ,0.03,107.26,-1.89,0.2,-0.96,-0.39,102.68,102.07,102.4,6.1,5.4,11.5,3,0.6,7.1,-1.1,2.5,3.7,1.7,81.9,-0.08,-1.03,-26.09,5.17,4.37,16.27,21.93,1141.47,458.01,9609.19,473.76,1425.71,3250.16,1231.23,849.24,6756.34,185.81,142.74,89.28,-1.19,0.86,-8.11,0.16,-0.49,-7.57,6.04,34.54,108.9,95.6,108.1,94.8,103.6,63.39,4177.46,8.8,87,6.62
28/02/2022,10014.08,83903.85,169190.53,24992.02,82377.32,64003.28,10014.08,16,7,7.6,3.9,9.3,10.6,7.3,2,1.6,4.01,82.6,102.2,0.14,1.25,2.82,106.08,50.11,0.2,100.8,0.25,0.23, -   ,4.65,3.52,2.92,3.39,-0.14,0.99, -   ,0.03,109.94,-1.74,0.79,0.14,-0.36,102.92,102.23,102.3,14.4,13.3,17.3,11.1,10.8,12,7.6,2.4,3.6,1.9,82.6,-0.07,-0.94,-31.88,5.13,4.33,16.33,21.97,1140.73,456.49,9651.81,476.24,1436.29,3235.84,1237.77,846.76,6756.66,186.09,143.06,88.78,-0.27,0.58,9.01,0.64,0.08,7.95,8.28,34.52,108.6,86.8,106.4,97.1,105.2,63.78,4165.7,8.1,84.9,6.5
31/03/2022,10540.74,92087.34,184213.73,26266.55,88049.03,64799.88,10540.74,15.3,17.8,25.3,15.8,12.5,15,15.5,2.7,2.5,3.92,83.6,102.2,0.15,1.36,3.04,106.6,49.9,0.22,96.6,0.28,0.25,1.02,5.2,4,3.2,3.8,-0.16,1.09,1.81,0.03,112.9,-1.96,1.24,0.39,-0.4,103.2,102.4,102.2,16.6,19.2,26.1,16.5,13.1,14.6,15.2,3,4.6,2.6,83.2,-0.08,-1.05,-51.81,5.1,4.3,16.4,22,1139.9,454.8,9699,479,1448,3220,1245,844,6757,186.4,143.4,88.25,0.37,0.28,-0.34,0.16,0.4,22.32,8,34.48,103.7,83.3,106,90.6,99.3,63.83,4165.06,8.7,78.3,6.33
30/04/2022,10382.82,94408.82,176233.22,26181.7,87297.17,65171.11,10382.82,11.9,21.7,28.9,23.1,13.2,13.2,8.5,2.8,1.8,3.87,83.6,103.49,0.29,1.35,3.77,107.16,49.54,0.26,95.8,-0.34,0.26, -   ,5.53,4.43,3.56,4.16,-1.02,1.54, -   ,-0.3,114.68,0.15,1.36,0.84,-1.03,104.78,101.44,101.15,10.4,20.9,27.5,21.6,13,12.1,9.2,3.1,4.7,2,84,3.58,1.02,389.66,5.23,4.43,16.63,22.26,1124.8,446.39,9647.24,481.64,1450.64,3151.1,1238.74,824.22,6664.69,186.76,143.63,87.37,0.65,1.34,1.26,0.15,0.23,1.92,6.27,34.45,98.2,79.3,105.1,95.9,100.3,63.87,4109.09,4.4,78.7,6.19
31/05/2022,9655.09,93749.72,176482.72,24487.74,85024.9,59484.52,9655.09,5.4,19.2,23.5,17.4,16.8,16.3,11,2.4,1.8,3.91,84.6,104.81,0.3,1.37,3.75,107.74,49.16,0.27,90.4,-0.35,0.27, -   ,5.87,4.87,3.94,4.54,-1.06,1.57, -   ,-0.31,116.52,0.16,1.35,0.97,-1.07,106.42,100.46,100.05,6.6,20.7,27.9,21.3,14.5,15.2,10.7,2.6,4,2,84.9,3.57,1.04,82.23,5.37,4.57,16.87,22.54,1109.2,437.71,9593.76,484.36,1453.36,3079.9,1232.26,803.78,6569.31,187.14,143.87,86.48,0.8,2.4,0.47,0.47,0.66,5.28,3.01,34.42,92.6,79.6,93.3,90.4,96.2,64.06,4101.17,5.8,77.5,5.83
30/06/2022,8391.65,93497.38,154602.72,23608.51,77568.63,53341.16,8391.65,-5.2,20.8,27.9,18.9,15.7,13.9,9.2,3.5,2.4,3.57,85.6,106.1,0.29,1.31,3.5,108.3,48.8,0.26,86.4,-0.34,0.26,1.02,6.2,5.3,4.3,4.9,-1.04,1.49,2.05,-0.3,118.3,0.15,1.12,1.07,-1.05,108,99.5,99,1.8,17.6,23.3,16.2,12.9,13,10.1,3.4,4.8,2.3,84.8,3.33,1,43.67,5.5,4.7,17.1,22.8,1094.1,429.3,9542,487,1456,3011,1226,784,6477,187.5,144.1,85.65,0.67,3.4,0.23,0.29,0.41,3.57,6.06,34.39,89.5,74,86.2,83.8,98.1,64.39,4138.76,14.3,75.1,6.12
31/07/2022,9351.06,95479.09,153569.08,24746.1,82028.33,59705.06,9351.06,3.4,24.9,32.2,23.2,19.5,11.2,7.5,5.7,3.1,3.45,85.5,106.13,0.22,0.27,-1.6,109.11,49.27,0.41,83.8,0.07,0.22, -   ,6.57,5.77,4.54,5.3,0.35,-1, -   ,0.26,115.64,0.49,1.55,1.27,2.89,108.13,99.7,99.24,7.1,23.3,29.7,20.8,19.9,11.9,12.1,4.6,5.4,2.6,86.1,12.14,4.96,-47.67,,,,,,,,,,,,,,,,,1.57,1.78,-0.41,-0.27,0.11,-5.62,2.38,34.36,88.8,72,86.2,80.3,91.6,64.18,4174.25,11.3,80.1,6.05
31/08/2022,9405.07,102933.49,160251.19,25376.71,82992.41,57587.22,9405.07,6.1,21.4,28.5,18.6,17.1,12.1,16.4,4.1,2.6,3.5,85.4,106.17,0.22,0.27,-1.62,109.92,49.74,0.41,81.2,0.07,0.22, -   ,6.94,6.24,4.77,5.71,0.35,-1.01, -   ,0.26,112.98,0.49,1.48,1.18,2.8,108.27,99.9,99.47,9.1,22.5,30,19.3,17.7,14,16.7,3.5,4.4,2.4,86.1,10.82,4.73,-91.08,,,,,,,,,,,,,,,,,1.22,0.16,0.7,0.41,0.27,6.29,-1.15,34.33,81.4,72.1,88.2,73.9,90.7,64.29,4159.63,16.8,78.2,5.98
30/09/2022,8352.07,99009.31,156497.75,23822.83,77868.43,49754.77,8352.07,6.9,24.2,34.5,20.6,17.4,13.9,15.4,3.1,2.1,3.56,85.6,106.2,0.21,0.26,-1.6,110.7,50.2,0.39,84.4,0.07,0.21,0.24,7.3,6.7,5,6.1,0.34,-0.99,1.13,0.25,110.4,0.47,1.58,1.44,2.64,108.4,100.1,99.7,4.3,23.7,33.8,20.5,16.6,13.7,13.6,3.3,3.7,2,85.7,9.45,4.37,-988.44,,,,,,,,,,,,,,,,,1.07,-1.4,-0.34,0.14,0.08,4.94,-4.69,34.3,83.7,68.6,92.3,83.2,94.5,64.23,4149.97,11.3,80.5,6.02
31/10/2022,8891.46,108384.3,156358.92,25001.14,82573.97,54683.6,8891.46,1.9,25.5,35,25.8,15.8,8.5,12,3,2,3.41,86,,-100,-100,-100,,,-100,83.7,-0.48,-100,-100,,,,,-100,-100,-100,-100,,-100,1.45,1.75,-100,,,,-0.2,22,29.7,21.5,14.2,7.5,11,2.8,4.1,1.9,85.8,-100,-100,-100,,,,,,,,,,,,,,,,,0.73,,2.33,0.16,-0.53,0.42,-4.54,34.27,85.1,69.3,92,79.7,92.5,64.31,4138.07,12.8,75.3,5.96
30/11/2022,9329.26,,181884.92,,88008.95,57843.68,9329.26,1.3,25.2,34.1,26.1,15.3,9.3,16.4,3.1,2,3.45,85.8,,#DIV/0!,#DIV/0!,#DIV/0!,,,#DIV/0!,78,#DIV/0!,#DIV/0!,#DIV/0!,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,#DIV/0!,1.32,1.36,#DIV/0!,,,,-4.4,20.3,27.8,19.7,12.5,4.5,10.7,3,3.9,2,85.2,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,0.34,,-100,0.5,-0.79,-0.22,-7.31,34.24,81.4,66.9,81.7,74.2,85.8,64.5,4167.85,11.6,77.1,5.82
